"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","ensembl"
"Trav6-7-dv9",27.2853002599874,-0.699613893409264,0.570438421995996,-1.22644945787711,0.220029583994626,0.999813356907188,"100113413",NA
"Vamp2",191.733345411991,0.251993121972044,0.205468239188774,1.22643345252268,0.220035603786245,0.999813356907188,"22318","ENSMUSG00000020894"
"Map1lc3b",935.848631406703,-0.128240727162498,0.104613896510314,-1.22584791734485,0.220255911314914,0.999813356907188,"67443","ENSMUSG00000031812"
"Sema3f",26.2022196612058,-0.682912326371855,0.557139447542728,-1.22574757429913,0.220293681247934,0.999813356907188,"20350","ENSMUSG00000034684"
"Zc3h12a",631.070710971167,-0.148526010849927,0.121179075721949,-1.22567373917529,0.220321476351974,0.999813356907188,"230738","ENSMUSG00000042677"
"Adh4",125.841284188432,0.31003033901153,0.25305270443035,1.22516113672621,0.2205145140113,0.999813356907188,"26876","ENSMUSG00000037797"
"Arhgap15",1586.62769496875,-0.110092288004381,0.0898670894073581,-1.22505678920282,0.220553824428861,0.999813356907188,"76117","ENSMUSG00000049744"
"5930420M18Rik",56.8825528672961,0.468833359215573,0.382991030794956,1.22413665469512,0.220900680517111,0.999813356907188,"319223",NA
"Prr29",486.142270886545,0.169257670139694,0.138275074344887,1.22406493680509,0.220927731882948,0.999813356907188,"75573","ENSMUSG00000009210"
"Rbm43",410.626379797555,0.178416485317812,0.14576186455609,1.22402718887529,0.220941971028487,0.999813356907188,"71684","ENSMUSG00000036249"
"Top2a",27366.6639544333,0.0734822324791594,0.0600754620289802,1.22316549881401,0.221267193769563,0.999813356907188,"21973","ENSMUSG00000020914"
"Ptpn23",719.422307100131,-0.143338963001582,0.117214991449275,-1.22287227281513,0.221377942582506,0.999813356907188,"104831","ENSMUSG00000036057"
"Prdx2",7526.33830236909,0.0910792195631967,0.0745132292995841,1.22232280655839,0.221585577980288,0.999813356907188,"21672","ENSMUSG00000005161"
"Lrp11",58.1118926434176,-0.446581041572297,0.365401369851456,-1.22216575639506,0.221644950611847,0.999813356907188,"237253","ENSMUSG00000019796"
"Ifrd1",1315.87848063163,0.113974888627311,0.0932739393815819,1.2219371175162,0.221731407648272,0.999813356907188,"15982","ENSMUSG00000001627"
"Tmem256",1439.57348718726,-0.109878426589668,0.0899254715433927,-1.22188324068611,0.221751784039165,0.999813356907188,"69186","ENSMUSG00000070394"
"Zfp580",92.1667449677302,-0.377941274808878,0.309353768846474,-1.2217122041802,0.221816479486241,0.999813356907188,"68992","ENSMUSG00000055633"
"Eed",2017.38613295444,0.0991192131472221,0.0811375649645629,1.22161927327389,0.22185163675302,0.999813356907188,"13626","ENSMUSG00000030619"
"Mtif3",417.780376785709,-0.179025567129148,0.14656333818905,-1.22148942116906,0.221900768592362,0.999813356907188,"76366","ENSMUSG00000016510"
"Arhgef2",4078.31862500938,-0.085453648376045,0.0699723977611771,-1.22124796505769,0.221992148500366,0.999813356907188,"16800","ENSMUSG00000028059"
"Dtd2",356.715725378427,-0.192703360084364,0.157797691016426,-1.22120519535551,0.222008337652981,0.999813356907188,"328092","ENSMUSG00000020956"
"Slc9a9",191.723969625622,0.251766272769343,0.206166084139398,1.22118181475044,0.222017188017922,0.999813356907188,"331004","ENSMUSG00000031129"
"Tmie",349.598190281114,-0.19127888354446,0.156640491583032,-1.22113306470994,0.222035642401403,0.999813356907188,"20776","ENSMUSG00000049555"
"Nipsnap1",1412.64379031933,0.112778690805494,0.092357326282501,1.2211125564693,0.222043406147609,0.999813356907188,"18082","ENSMUSG00000034285"
"Gm38302",4.2936149380368,1.79063925211823,1.46640743248153,1.22110623040693,0.222045801026245,NA,NA,NA
"Ifi47",1021.18803253913,0.126230029136425,0.103374714126316,1.22109192952333,0.22205121502787,0.999813356907188,"15953","ENSMUSG00000078920"
"Itk",8082.6622049515,-0.0754338934391174,0.0617935135181282,-1.22074129053995,0.222183988853616,0.999813356907188,"16428","ENSMUSG00000020395"
"Ercc1",714.230729140264,-0.144082810692345,0.118106313700914,-1.21994164560256,0.22248699703667,0.999813356907188,"13870","ENSMUSG00000003549"
"Gmfg",1164.4521947532,-0.117433462528069,0.0962790466273741,-1.21971983148699,0.222571101097106,0.999813356907188,"63986","ENSMUSG00000060791"
"Osgepl1",251.727715175358,0.221688873943185,0.181788514074366,1.21948779367048,0.222659105978137,0.999813356907188,"72085","ENSMUSG00000026096"
"Tyw1",1121.5009645017,0.121176622883619,0.09938634446395,1.21924821299341,0.222749997770233,0.999813356907188,"100929","ENSMUSG00000056310"
"Tmem120a",493.847449042749,-0.1690840960677,0.138686041978742,-1.21918611026204,0.222773562553786,0.999813356907188,"215210","ENSMUSG00000039886"
"Nt5c3",884.644206233986,0.13596441269475,0.111523869758272,1.21915077901667,0.222786969735466,0.999813356907188,"107569","ENSMUSG00000029780"
"Dhx38",2568.51787195418,-0.0956033463584748,0.0784290353311018,-1.21897899106968,0.222852166503706,0.999813356907188,"64340","ENSMUSG00000037993"
"Trbv3",250.438087110468,0.224970715984369,0.184628584378957,1.21850425675479,0.223032408142697,0.999813356907188,"100039790",NA
"Efhb",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,"211482","ENSMUSG00000023931"
"Evc",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,"59056","ENSMUSG00000029122"
"Gm15416",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,NA,NA
"Gm23140",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,NA,NA
"Gm23692",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,NA,NA
"Gm24950",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,NA,NA
"Gm3912",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,"100042577",NA
"Gm44417",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,NA,NA
"Gm5861",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,"545728","ENSMUSG00000095918"
"Mir1198",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,"100316807","ENSMUSG00000080645"
"Mir7012",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,"102465612","ENSMUSG00000099199"
"Nlrp1b",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,"637515","ENSMUSG00000070390"
"Pcdhga6",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,"93714","ENSMUSG00000103793"
"mt-Nd3",1.03494663815621,3.54442196817142,2.90919678138306,1.21835071138995,0.223090726792773,NA,NA,NA
"Penk",23.4189104836292,0.700085268075636,0.574675466323963,1.21822717185733,0.223137656734217,0.999813356907188,"18619","ENSMUSG00000045573"
"Sh3bgrl",771.62909440186,0.137623419377229,0.113039216665988,1.21748383823185,0.223420181895102,0.999813356907188,"56726","ENSMUSG00000031246"
"Npas4",21.8894450041348,0.740955893110471,0.608697478884883,1.21728102844763,0.223497309956075,0.999813356907188,"225872","ENSMUSG00000045903"
"Daam1",375.556823116051,0.188819062171235,0.155130860501113,1.21715989688512,0.223543385074264,0.999813356907188,"208846","ENSMUSG00000034574"
"Traj22",23.9137987117251,0.686982925392836,0.564505743752906,1.21696357033621,0.223618076727977,0.999813356907188,"100124367",NA
"Gm28513",1.20434498090359,-3.66166262968651,3.00924124563316,-1.21680594236175,0.22367805858043,NA,NA,NA
"Gnmt",1.20434498090359,-3.66166262968651,3.00924124563316,-1.21680594236175,0.22367805858043,NA,"14711","ENSMUSG00000002769"
"Pmm2",678.955610036204,0.151565557166745,0.124570550038712,1.21670456716812,0.223716640755924,0.999813356907188,"54128","ENSMUSG00000022711"
"9230114K14Rik",31.6312902156967,0.607720686345392,0.499685451764,1.21620648389903,0.223906274376833,0.999813356907188,"414108","ENSMUSG00000097145"
"Gm15835",11.5896570130249,1.00428292750882,0.825865584230988,1.21603678211626,0.223970910627703,0.999813356907188,NA,NA
"Arxes2",43.9130867893862,0.514773494530664,0.423324459742794,1.21602587018816,0.223975067234495,0.999813356907188,"76976","ENSMUSG00000048040"
"Cox11",297.744780828498,0.203428701222154,0.167297058762439,1.21597296884353,0.223995219366915,0.999813356907188,"69802","ENSMUSG00000020544"
"Rarg",327.761921211178,-0.197123038875894,0.162158329524202,-1.21562080378038,0.224129405462637,0.999813356907188,"19411","ENSMUSG00000001288"
"Lrrc2",3.6030972565782,1.99065702482672,1.63814933142598,1.21518654413142,0.224294951318391,NA,"74249","ENSMUSG00000032495"
"Dip2a",539.064298614508,-0.165229859638803,0.13597400251835,-1.21515772558438,0.22430594044356,0.999813356907188,"64451","ENSMUSG00000020231"
"Alkbh8",628.112101469018,0.147536063481405,0.121439140827278,1.21489712852337,0.224405329122312,0.999813356907188,"67667","ENSMUSG00000025899"
"Rtn3",2409.16798240173,0.0969765697650229,0.079832098752101,1.21475661144974,0.2244589337546,0.999813356907188,"20168","ENSMUSG00000024758"
"Nudt18",234.66801532791,-0.22776615632579,0.187499883323455,-1.21475358964823,0.224460086615798,0.999813356907188,"213484","ENSMUSG00000045211"
"Trav6d-5",9.89945332392042,1.10803337674261,0.912198506890089,1.21468448848943,0.224486450867123,NA,"667481",NA
"Rps14",27377.336686882,-0.0728868650886764,0.0600504761038469,-1.21375998689221,0.224839390002653,0.999813356907188,"20044","ENSMUSG00000024608"
"Fau",11751.4928888228,-0.0745646178212602,0.061450850212877,-1.21340254142871,0.224975955141485,0.999813356907188,"14109","ENSMUSG00000038274"
"Aldoc",2533.34403999723,-0.101706317172282,0.083849475629976,-1.21296306754627,0.225143941148164,0.999813356907188,"11676","ENSMUSG00000017390"
"5430427O19Rik",1.04248270857846,3.55335185402531,2.92950095397298,1.21295466697366,0.225147153084296,NA,"71398","ENSMUSG00000025058"
"Ankrd7",1.04248270857846,3.55335185402531,2.92950095397298,1.21295466697366,0.225147153084296,NA,"75196","ENSMUSG00000029517"
"Arhgef15",1.04248270857846,3.55335185402531,2.92950095397298,1.21295466697366,0.225147153084296,NA,"442801","ENSMUSG00000052921"
"Hoxa11",1.04248270857846,3.55335185402531,2.92950095397298,1.21295466697366,0.225147153084296,NA,"15396","ENSMUSG00000038210"
"Mark1",1.04248270857846,3.55335185402531,2.92950095397298,1.21295466697366,0.225147153084296,NA,"226778","ENSMUSG00000026620"
"Mir6966",1.04248270857846,3.55335185402531,2.92950095397298,1.21295466697366,0.225147153084296,NA,"102466776","ENSMUSG00000098329"
"Pcdhga3",1.04248270857846,3.55335185402531,2.92950095397298,1.21295466697366,0.225147153084296,NA,"93711","ENSMUSG00000104346"
"Sycp3",1.04248270857846,3.55335185402531,2.92950095397298,1.21295466697366,0.225147153084296,NA,"20962","ENSMUSG00000020059"
"Tal1",1.04248270857846,3.55335185402531,2.92950095397298,1.21295466697366,0.225147153084296,NA,"21349","ENSMUSG00000028717"
"Krt10",30.2075734900835,-0.623685906377848,0.514355999438837,-1.21255688095072,0.225299282959282,0.999813356907188,"16661","ENSMUSG00000019761"
"Lynx1",102.21109993028,-0.342789880807946,0.282742760311483,-1.21237367998499,0.225369371292072,0.999813356907188,"23936","ENSMUSG00000022594"
"Gan",241.12662617462,-0.224967885926839,0.185620407987138,-1.21197818907082,0.225520729795265,0.999813356907188,"209239","ENSMUSG00000052557"
"Eif4ebp1",4600.45502326221,-0.0818907142073732,0.0675970992815705,-1.21145308123746,0.225721806188335,0.999813356907188,"13685","ENSMUSG00000031490"
"Unc119b",3758.56254221243,-0.0846381424632461,0.0698990600347389,-1.21086238386013,0.225948151319165,0.999813356907188,"106840","ENSMUSG00000046562"
"Zfp40",154.562114524706,0.275403319717371,0.227485218643035,1.21064270179913,0.226032371040342,0.999813356907188,"22700","ENSMUSG00000002617"
"Tmem50a",2862.16824696238,0.0934697860335498,0.0772286387108538,1.21029954164417,0.226163973504543,0.999813356907188,"71817","ENSMUSG00000028822"
"Pcsk9",12.1165883076353,0.967794538676061,0.799779040015694,1.21007739669831,0.226249195593559,0.999813356907188,"100102","ENSMUSG00000044254"
"Kifap3",571.805480522411,0.155384045041315,0.128448561774286,1.20969859759396,0.226394568202643,0.999813356907188,"16579","ENSMUSG00000026585"
"Scarna13",952.25737574903,-0.130746479883783,0.108081930246412,-1.20969786148063,0.226394850767422,0.999813356907188,"100306943","ENSMUSG00000088789"
"Abat",41.6733435944046,0.520612108185891,0.430472888411753,1.2093958114452,0.226510817058905,0.999813356907188,"268860","ENSMUSG00000057880"
"Prox2os",8.09715797089493,1.2371871520011,1.02306684184754,1.20929259105581,0.226550456252027,NA,"102634300",NA
"Pbk",891.492602320915,0.129377001296986,0.106998121841093,1.20915207735261,0.226604424956765,0.999813356907188,"52033","ENSMUSG00000022033"
"Slc7a7",47.4169094542241,-0.494820301296223,0.409389734977968,-1.20867784172178,0.226786637763468,0.999813356907188,"20540","ENSMUSG00000000958"
"Fbxo32",379.6848250716,-0.185713851687206,0.153718396611705,-1.20814330477518,0.226992145041149,0.999813356907188,"67731","ENSMUSG00000022358"
"Pacsin3",147.735645558776,-0.279825911156664,0.231620553054254,-1.20812210948792,0.227000296485938,0.999813356907188,"80708","ENSMUSG00000027257"
"Lims1",1874.70943634086,0.105409978134584,0.087260122789585,1.2079971327655,0.22704836522849,0.999813356907188,"110829","ENSMUSG00000019920"
"Mir212",12.8266532007764,-0.942567277396527,0.780470077394897,-1.20769175487507,0.227165850684067,0.999813356907188,"387208","ENSMUSG00000065590"
"Gspt1",4924.94507424111,0.0802923239829293,0.0665499821436315,1.20649655186441,0.227626087815766,0.999813356907188,"14852","ENSMUSG00000062203"
"Atp13a3",2945.81889312645,0.0959540345849535,0.0795499085393806,1.20621175243026,0.227735853579129,0.999813356907188,"224088","ENSMUSG00000022533"
"Snx6",2134.27630078003,0.0972681911636953,0.0806677302239331,1.20578812486331,0.227899195456934,0.999813356907188,"72183","ENSMUSG00000005656"
"Atpif1",2815.5225497411,0.107495651313291,0.0891573899723935,1.20568414291373,0.227939301465297,0.999813356907188,"11983","ENSMUSG00000054428"
"Ncoa3",5906.24301730918,-0.0870817201305211,0.0722540202828357,-1.20521626048825,0.228119826703865,0.999813356907188,"17979","ENSMUSG00000027678"
"Cnot6l",1225.75760059055,0.120503005473025,0.0999896006311032,1.20515538328434,0.228143322722788,0.999813356907188,"231464","ENSMUSG00000034724"
"Nova2",4.83609306969799,1.58907452714982,1.31890880379436,1.20484033663148,0.228264944915673,NA,"384569","ENSMUSG00000030411"
"Tns1",248.731015613116,-0.219854859081783,0.182495063279527,-1.20471674757049,0.228312668467149,0.999813356907188,"21961","ENSMUSG00000055322"
"Ddi2",1185.27240911081,0.116324100929471,0.0965814124249513,1.20441499051239,0.228429220922584,0.999813356907188,"68817","ENSMUSG00000078515"
"Phf11c",47.9405510130397,0.480991906138363,0.399452918425464,1.20412665411059,0.228540629286249,0.999813356907188,"628705","ENSMUSG00000091144"
"Prkar1a",4932.64980419414,0.0854340006840054,0.0709759341961971,1.20370378567815,0.228704088551746,0.999813356907188,"19084","ENSMUSG00000020612"
"Adssl1",144.651317280161,-0.289087284996151,0.240169074657643,-1.20368238670295,0.228712362511114,0.999813356907188,"11565","ENSMUSG00000011148"
"Myo1g",9644.02989558387,-0.0720951245580123,0.0599003642217624,-1.20358407656926,0.228750377072499,0.999813356907188,"246177","ENSMUSG00000020437"
"Abca7",2528.71275477623,0.0930875816562231,0.0773426399388851,1.20357388537267,0.228754318061607,0.999813356907188,"27403","ENSMUSG00000035722"
"Vrk3",561.16749643541,0.153162002249993,0.127274658981522,1.2033974671441,0.228822547576178,0.999813356907188,"101568","ENSMUSG00000002205"
"Tipin",2485.14526195241,0.100423057133562,0.0834595232468842,1.20325462244131,0.228877803188093,0.999813356907188,"66131","ENSMUSG00000032397"
"Gm29361",6.38817177485309,-1.34057507797251,1.1142524325652,-1.20311613310665,0.228931383111666,NA,NA,NA
"Dnal4",318.787141912367,0.19708743815936,0.163837051145291,1.20294790941142,0.228996478925187,0.999813356907188,"54152","ENSMUSG00000022420"
"Psmd14",3778.11804291924,0.0868294013709085,0.0721852142661624,1.20286962162015,0.229026777648197,0.999813356907188,"59029","ENSMUSG00000026914"
"Prkra",392.888524690776,-0.181407110265025,0.150812088133822,-1.20286850019645,0.229027211679205,0.999813356907188,"23992","ENSMUSG00000002731"
"4931428F04Rik",53.222669868667,0.457849031254548,0.380672299961693,1.20273797515769,0.229077733528885,0.999813356907188,"74356","ENSMUSG00000014837"
"Lrtm2",11.6016450340006,-0.990730170992723,0.823765166676762,-1.20268519606083,0.229098164793114,0.999813356907188,"211187","ENSMUSG00000055003"
"Fig4",1125.85881652671,0.118434344428993,0.0984815006519681,1.20260499327217,0.229129214498538,0.999813356907188,"103199","ENSMUSG00000038417"
"St6galnac6",1143.26171937713,0.11900706669083,0.0989612357243912,1.20256245609409,0.229145683555948,0.999813356907188,"50935","ENSMUSG00000026811"
"Spryd7",376.664433831209,0.181718050115306,0.151123468579424,1.2024475868869,0.22919016150932,0.999813356907188,"66674","ENSMUSG00000021930"
"Fbxo2",143.723065965931,0.282275132328413,0.234762385208244,1.20238654108929,0.229213801259209,0.999813356907188,"230904","ENSMUSG00000041556"
"Rnf138",516.025718973224,0.159701372909444,0.132823774200051,1.20235533037114,0.229225888159917,0.999813356907188,"56515","ENSMUSG00000024317"
"Hn1",4690.36143229509,0.0924443978942358,0.0768952605747314,1.20221190751272,0.229281437021161,0.999813356907188,NA,NA
"Trbv12-1",36.9982046307942,0.559738521717163,0.465603377506655,1.20217882592392,0.229294251154073,0.999813356907188,"100124672",NA
"Prdm5",188.143273046968,-0.258271405448086,0.214836339501502,-1.2021774623761,0.229294779334412,0.999813356907188,"70779","ENSMUSG00000029913"
